"datas","X.BVSP","ABEV3.SA","ALLL3.SA","BBAS3.SA","BBDC3.SA","BRFS3.SA","CCRO3.SA","CPFE3.SA","CRUZ3.SA","CSNA3.SA","CYRE3.SA","ELET3.SA","EMBR3.SA","ENBR3.SA","GFSA3.SA","HGTX3.SA","LIGT3.SA","LREN3.SA","NATU3.SA","PETR3.SA","RENT3.SA","RSID3.SA","SBSP3.SA","TBLE3.SA","VALE3.SA"
2014-10-06,57116,16.19,6.33,28.65,37.22,60.27,18.63,20.08,20.66,8.93,13.18,6.94,23.21,9.99,3.03,24.04,21.13,72.56,37.93,19.2,37.15,5.45,20.32,34.72,26.35
2014-10-07,57436,16.01,6.34,29.76,37.02,60.02,18.51,20.18,20.92,9,13.35,7.16,22.56,10.27,3.1,24.51,21.25,73.44,38.75,19.95,37.41,5.6,20.07,34.16,26.41
2014-10-08,57058,15.72,6.38,29.95,36.13,60.54,18.16,19.96,20.82,9.03,13.35,7.01,22.87,10.19,3.07,23.88,21.35,73.22,38.76,19.58,37.41,5.5,20.25,34.55,26.38
2014-10-09,57268,15.68,6.26,31.1,36.72,61.29,18.02,19.71,20.51,8.7,13.5,7.08,22.51,10.08,3.11,24.16,21.31,74.35,40,19.96,38.16,5.35,20.09,34.5,25.93
2014-10-10,55311,15.29,5.83,29.62,35.27,59.98,17.27,19.11,19.89,8.43,13.19,6.72,21.75,10.04,3.02,23.09,20.95,72.2,39.21,18.8,36.94,5,19.45,32.79,25.44
2014-10-13,57956,15.65,6.17,32.95,37.59,60.94,17.63,20.17,20.33,8.63,13.33,7.15,21,10.05,3.03,24.02,21.44,74.19,40.1,20.75,38.36,5.25,20.28,33.74,26.5
2014-10-14,58015,15.71,5.98,32.75,37.59,60.81,17.56,20.06,20.05,8.96,13.15,7.07,21.65,10.11,3.03,23.67,21.25,74.27,40.61,20.42,38.34,5.1,20.33,33.57,27.29
2014-10-15,56135,15.36,5.68,31.49,35.82,60.42,17.19,19.19,19.71,8.93,12.55,6.81,21.13,9.76,2.97,23.33,20.55,73.05,40.4,19.02,37.06,5.05,19.75,32.89,27.28
2014-10-16,54298,15.15,5.85,30.67,34.58,58.37,16.6,18.58,19.77,8.69,12.15,6.55,21.54,9.59,2.96,23.19,20.3,70.64,38.4,17.64,36.23,5,19.16,32.35,26.39
2014-10-17,55724,15.65,6.05,31.48,36.06,59.74,17.32,19.3,19.38,8.48,12.45,6.99,22.02,9.47,2.92,23.34,21.08,71.86,38.5,18.18,36.92,4.95,19.64,33.37,26.62
2014-10-20,54303,15.61,5.93,29.45,35.37,59.24,17.26,19.05,19.45,8.46,12.4,6.8,21.95,9.4,2.93,22.45,21.04,70.71,37.32,17.22,36.2,4.9,19.65,33.28,26.49
2014-10-21,52432,15.26,5.57,27.65,33.4,57.14,16.5,18.42,18.39,8.35,12.01,6.32,22.38,9,2.86,21.83,20.11,67.96,35.99,16.36,34.67,4.5,19.35,32.28,26.72
2014-10-22,52411,15.13,5.31,27.01,33.4,58.3,16.63,18.4,18.97,8.29,11.87,6.11,22.17,9,2.82,21.85,19.66,68.37,35.7,16.05,35.12,4.4,19.35,32.4,26.76
2014-10-23,50713,14.81,5.3,24.55,32,57.04,15.45,17.3,18.64,8.7,11.44,5.7,22.49,8.74,2.58,21.35,18.95,66.17,34.1,15.05,32.81,4.25,18.23,30.65,27.25
2014-10-24,51941,15.3,5.7,25.34,32.38,56.72,15.9,18,18.85,9.15,11.87,6.08,22.48,9.49,2.64,22.35,19.1,69.26,33.6,15.7,34.17,4.5,18.3,31.88,27.45
2014-10-27,50504,15.2,5.9,24.03,31.35,56.95,16.31,17.05,18.04,8.43,11.45,5.46,23.44,9.11,2.44,21.9,18.05,67.17,32.71,14.07,35.37,4.35,17.72,30.57,26.46
2014-10-28,52330,15.43,6.37,25.73,32.74,58.61,17.5,17.78,18.99,8.35,11.9,5.67,23.21,9.24,2.53,22.62,19.93,70.45,33.33,14.51,34.79,22.25,18.68,31.38,26.14
2014-10-29,51049,15.44,6.42,25.06,31.79,59,17.18,18.11,19.09,8,11.95,5.75,23.06,9.18,2.45,22.55,20,70.06,33.08,13.53,34.31,22,18.9,32.5,24.76
2014-10-30,52337,15.52,6.38,26.82,34.25,60.76,17.95,18.09,19.24,7.8,12.02,6,22.69,9.35,2.47,23.26,20.27,72.76,34.16,13.78,34.72,22.5,19,32.64,23.7
2014-10-31,54629,16.2,6.79,27.29,35.91,63.95,18.45,18.6,20,8.25,12.32,6.22,23.87,9.38,2.7,24.83,20.35,74.05,36,14.65,35.64,24.5,19.39,32.84,25
2014-11-03,53947,16.01,6.58,26.94,35.01,63.53,17.92,18.04,19.72,8.12,11.96,6.04,23.61,9.27,2.63,24.25,20.01,73.51,36,14.25,35.32,24,19.19,32.32,24.9
2014-11-04,54384,16.15,6.55,28.29,35.73,64.74,18.09,18.44,19.74,8.36,11.97,6.06,23.88,9.39,2.59,24.31,20.25,73.44,35.86,14.25,35.12,23.5,19.86,32.97,24.11
2014-11-05,53698,16.15,6.82,26.05,34.86,64.35,17.46,18.17,19.69,8.09,11.86,6,23.98,9.18,2.51,24.63,20.25,72.86,36.1,13.86,34.18,22.75,19.7,32.96,24
2014-11-06,52637,16.1,6.62,24.95,34.24,64.45,16.81,18.08,19.85,7.72,11.43,5.82,24.09,9.01,2.36,23.84,19.6,73.06,35.85,13.55,33.22,21.75,19.32,32.53,23.65
2014-11-07,53223,16.24,6.46,25.58,34.47,64.51,17.4,18.47,19.88,7.87,11.15,5.86,24.16,9.02,2.36,24.05,19.42,73.36,36.35,13.77,34.63,21.25,19.65,33.03,24.02
2014-11-10,52725,16.13,6.53,24.6,34.43,63.87,17.05,18.18,20.09,7.83,11.06,6.02,23.17,9.08,2.32,24.73,20,72.17,36.19,13.41,33.52,20.75,19.45,33.22,23.3
2014-11-11,52474,15.81,6.49,24.25,34.83,63.66,17,18.31,19.86,7.48,11.31,6.08,23.9,9.12,2.28,24.63,20.07,72.71,35.9,13.49,33.93,4.15,19.06,33.19,22.57
2014-11-12,52979,16.17,6.48,24.9,34.47,64.35,17.1,18.34,20.29,7.4,11.6,6.03,23.97,9.01,2.28,24.08,20.03,72.53,35.31,13.54,33.98,4.6,19.48,33.06,22.52
2014-11-13,51846,15.81,6.46,24.51,33.55,62.83,16.7,17.99,19.6,7.3,11.3,5.94,24.07,8.73,2.21,24.7,19.72,71.86,33.99,13.13,33.43,4.3,18.96,32.76,22.46
2014-11-14,51772,15.63,6.39,24.09,34.03,64.54,16.11,17.93,19.33,7.04,11.45,5.65,23.78,8.78,2.26,23.84,19.76,71.57,33.76,12.78,32.58,4.1,19.35,32.48,23
2014-11-17,51257,15.68,6.25,24.74,33.19,64.18,15.99,17.8,19.15,6.9,11.4,5.21,23.88,8.78,2.23,23.82,19.98,71.08,32.9,12.13,32.95,3.95,19.17,32.07,22.93
2014-11-18,52062,15.99,6.27,25.65,34.76,64.84,16.25,17.98,19.83,6.64,11.69,5.26,24.66,8.89,2.24,24.01,20.23,71.86,33.99,11.94,33.47,3.85,19.87,32.5,22.03
2014-11-19,53403,16.34,6.27,27.16,36.08,67.05,17.2,18.84,20.46,6.38,11.92,5.69,24.4,9.21,2.4,24.33,21.09,72.66,34.66,12.26,34.01,3.9,20.1,33.65,22.16
2014-11-21,56084,16.93,6.62,29.42,38.43,67.28,17.88,20.11,21.21,6.68,12.4,6.09,23.55,9.76,2.65,24.53,21.6,76.07,36,13.63,35.76,4.54,20.5,34.03,23.59
2014-11-24,55407,16.67,6.29,28.4,37.9,66.63,17.53,19.85,20.98,6.76,12.41,6.08,23.14,9.76,2.69,24.57,21.5,74.45,34.8,13.43,35.35,4.18,19.95,34.16,23.7
2014-11-25,55561,16.63,6.01,28.81,38.97,65.85,16.9,19.3,20.83,6.68,12.38,6.11,22.99,9.63,2.72,24.76,20.7,73.66,34.5,13.28,34.64,4.03,19.4,33.28,23.96
2014-11-26,55098,16.44,5.93,28.45,37.95,65.44,17.67,19.4,20.88,6.15,12.31,6.05,22.96,9.46,2.75,24.75,20.5,75.54,34.87,13.27,35.42,4.01,19.52,34.04,23.04
2014-11-27,54721,16.36,6.15,28.74,37.36,65.31,18,19.57,20.82,6,12.2,6.04,23.09,9.73,2.66,24.29,20.88,76.34,34.71,12.75,35.02,3.98,19.41,34.17,22.98
2014-11-28,54664,16.56,6.21,29.3,37.67,65.65,17.6,19.48,20.47,6.05,12.55,6.01,23.52,9.77,2.75,24.33,20.7,76.3,35.27,12.18,34.63,3.84,19.29,34.41,23.29
2014-12-01,52276,15.81,5.89,27.15,35.7,64.62,16.44,18.59,19.69,5.76,11.87,5.63,22.44,9.16,2.62,22.7,19.29,72.46,33.3,11.57,33.57,3.73,18.02,33.5,22.13
2014-12-02,51612,15.43,5.65,26.59,35.53,63.42,16.29,18.97,18.82,5.62,11.7,5.82,22.62,9.38,2.59,22.26,19.83,74.53,33.31,11.46,33.79,3.52,18.29,33.84,21.47
2014-12-03,52320,15.57,5.57,26.63,35.91,64.45,16.05,19.08,19.09,5.68,11.7,5.9,22.78,9.42,2.67,22.07,19.5,76.53,33.2,12,34.24,3.58,18.74,33.99,21.95
2014-12-04,51427,15.52,5.4,26.28,35.09,62.87,15.98,18.75,18.97,5.44,11.66,5.88,22.88,9.38,2.58,21.39,19.38,74.85,33.25,11.43,33.93,3.33,18.25,33.23,21.67
2014-12-05,51992,15.81,5.33,26.86,35.37,62.37,16.05,19.05,18.53,5.53,11.75,5.66,23.09,9.58,2.56,21.6,19.51,75.59,33.5,11.45,34.91,3.03,18.27,34.09,21.88
2014-12-08,50274,15.56,5.07,25.46,34.24,61.48,15.65,18.33,17.92,5.24,11.7,5.67,22.65,9.38,2.36,20.61,18.84,73.36,32.4,10.72,33.67,2.76,17.7,32.76,21.18
2014-12-09,50193,15.49,4.96,24.82,34.29,60.83,15.29,18.52,17.86,5.05,11.59,5.51,23.33,9.37,2.33,20.86,19.07,74.03,32,10.55,34.48,2.53,17.92,32.73,20.7
