"datas","X.BVSP","ABEV3.SA","ALLL3.SA","BBAS3.SA","BBDC3.SA","BRFS3.SA","BRML3.SA","CCRO3.SA","CPFE3.SA","CRUZ3.SA","CSAN3.SA","CSNA3.SA","CYRE3.SA","DTEX3.SA","ELET3.SA","ELPL4.SA","EMBR3.SA","ENBR3.SA","EVEN3.SA","GFSA3.SA","HGTX3.SA","ITSA4.SA","JBSS3.SA","LIGT3.SA","LREN3.SA","MRFG3.SA","MRVE3.SA","NATU3.SA","PDGR3.SA","PETR3.SA","POMO4.SA","RENT3.SA","RSID3.SA","SBSP3.SA","SUZB5.SA","TBLE3.SA","VALE3.SA"
2013-10-03,52490,16.2,9.05,24.39,34.36,52.7,19.5,16.83,18.38,24.18,37.8,8.64,16.02,13.02,6.32,8,17.95,10.96,7.85,3.35,30.99,7.95,7.57,16.42,61.92,5.84,8.91,46.13,2.36,16.56,6.22,32.42,15.95,21.26,8.57,34.16,31.18
2013-10-04,52849,16.36,9.03,24.48,34.4,53.91,19.42,17.07,18.29,23.99,37.97,8.92,15.88,12.95,6.28,7.99,18.22,10.92,7.74,3.33,30.72,7.96,7.6,16.32,61.48,5.86,8.9,45.5,2.38,16.77,6.27,32.23,15.9,21.33,8.58,34.48,31.5
2013-10-07,52417,16.23,9,24.55,34.45,54.1,19.4,17.06,18.18,23.73,37.95,8.99,16.08,12.72,6.36,7.87,18.39,10.93,7.96,3.19,30.85,7.98,7.49,16.03,62.64,5.74,9.04,45.97,2.3,16.68,6.39,32.77,16,21.14,8.44,34.48,31.23
2013-10-08,52312,16,8.94,24.28,34.26,53.44,19.4,17.11,18.14,24.09,38.39,9.08,16.08,13.1,6.25,7.82,18.45,10.96,8.01,3.11,30.81,7.96,7.44,15.85,62.85,5.76,9.16,45.97,2.38,16.32,6.31,33.31,16.1,20.63,8.62,34.76,30.79
2013-10-09,52548,15.97,8.99,24.7,34.88,53.62,19.68,17.23,18.38,24.31,38.88,9.05,16.46,13.39,6.09,7.94,18.08,11.01,8.19,3.14,31.02,8.03,7.52,16.13,64.04,5.61,9.54,45.97,2.39,16.23,6.33,34.14,16.75,20.58,8.7,34.76,30.41
2013-10-10,52997,16.15,8.72,24.99,35.34,54.56,19.98,17.29,18.81,24.11,37.89,9.48,16.63,13.44,6.41,8.1,18.29,11.18,8.31,3.2,30.88,8.11,7.65,16.41,64.8,5.32,9.51,46.75,2.34,16.41,6.32,33.65,16.9,21.16,8.65,34.76,30.64
2013-10-11,53150,16.21,8.46,24.88,35.06,55.01,20.13,17.33,18.89,24.15,37.66,9.68,16.61,13.54,6.37,8.1,18.68,11.21,8.24,3.18,30.75,8.04,7.97,16.43,65.97,5.46,9.42,46.79,2.23,16.4,6.38,34.39,16.7,21.05,8.71,35.23,30.94
2013-10-14,54171,16.33,8.26,25.24,35.78,54.69,20.31,17.2,18.93,24.73,38.18,10.12,16.45,13.84,6.66,8.13,18.64,11.22,8.06,3.28,30.4,8.06,8.17,16.52,66.12,5.45,9.97,46.93,2.27,16.46,6.51,34.73,16.95,21.59,8.9,35.36,32.37
2013-10-15,54981,16.35,8.3,25.23,35.72,54.13,20.52,16.96,18.64,24.22,38.51,10.43,16.28,13.95,6.79,8,17.85,11.38,7.93,3.17,30.64,8.12,8.13,16.63,66.55,5.42,9.94,46.52,2.24,16.54,6.4,34.59,17.1,21.93,8.9,35.42,32.64
2013-10-16,55973,16.21,8.54,25.79,35.77,53.68,20.57,16.79,18.8,24.37,38.41,10.71,16.52,13.89,6.79,8.23,17.48,11.13,8.05,3.13,30.99,8.16,8.15,16.61,66.36,5.39,10.03,46.62,2.19,16.38,6.24,35.52,17,22.34,8.77,35.14,32.46
2013-10-17,55358,16.46,8.48,25.91,35.87,53.88,21.49,16.97,18.7,24.41,38.75,10.55,16.58,14.16,6.8,8.11,17.07,11.31,7.96,3.12,30.78,8.21,8.22,16.58,66.96,5.37,9.54,46.6,2.15,16.4,6.04,35.3,16.15,22.33,8.66,34.81,33.19
2013-10-18,55378,16.54,8.32,26.44,36.05,53.87,21.57,16.99,18.81,24.42,38.27,10.67,16.41,14.38,6.92,8.15,17.26,11.3,7.9,3.02,31.29,8.34,7.92,17.35,67.62,5.37,9.24,46.79,2.09,16.26,6.04,35,15.5,22.89,8.69,35.58,32.75
2013-10-21,56077,16.51,8.5,26.21,35.3,54.57,21.63,17.16,18.79,24.51,38.3,10.86,16.55,14.33,7.01,8.22,17.25,11.42,7.82,3.07,31.67,8.22,7.97,17.29,67.59,5.37,9.46,46.83,2.02,17.06,6.07,35.47,15.75,22.78,8.78,35.47,33.16
2013-10-22,56460,16.61,8.46,26.25,35.92,55.36,22.09,17.64,19,24.04,38.69,11.31,16.65,14.16,7.15,8.81,17.4,11.45,7.82,3.07,32.3,8.27,8.02,17.34,68.03,5.35,9.75,45.97,2.09,16.78,5.95,35.74,16,23.28,8.97,35.99,33.64
2013-10-23,55440,16.17,8.44,26.11,35.07,54.57,21.81,17.58,19.08,23.24,38.29,11.14,16.4,13.79,6.98,8.95,17.94,11.4,7.73,2.97,31.72,8.14,7.92,17.36,66.32,5.23,9.56,45.21,2.04,16.48,5.73,35.18,15.5,23.45,8.9,35.89,32.85
2013-10-24,54877,16.27,8.23,26.43,34.71,54.62,21.5,17.72,18.71,23.5,37.77,10.84,16.2,13.74,6.78,8.69,17.75,11.25,7.64,2.79,31.29,8.12,8.13,17.1,66.66,5.1,9.46,43.48,2,16.45,5.56,35.18,15.05,23.22,8.97,35.42,32.85
2013-10-25,54154,16.37,8.22,26.74,34.67,54.27,21.44,17.87,18.58,23.76,37.75,10.67,16.2,13.85,6.78,8.72,17.3,11.23,7.66,2.79,31,8.08,8.02,17.24,67.83,5,9.36,43.23,1.99,16.68,5.58,35.22,14.35,22.7,8.77,35.28,32.87
2013-10-28,55073,16.39,8.23,26.64,34.66,52.21,21.48,17.92,18.6,23.82,38.66,10.89,16.22,14.19,6.95,9.27,17.46,11.32,7.71,2.85,31.21,8.21,8.16,17.53,67.44,5.03,9.81,44.15,2.04,18.32,5.65,35.42,14.35,23.1,8.87,35.67,33.1
2013-10-29,54539,16.25,8.23,26.72,35.03,50.5,21.15,17.81,18.43,23.3,38.86,10.78,16.26,14.01,6.95,9.18,16.33,11.38,7.75,2.8,31.29,8.52,8.06,17.37,66.27,4.99,9.64,42.98,2.07,18.2,5.62,35.52,14.35,23.23,8.95,35.61,32.94
2013-10-30,54173,16.1,8.24,27.29,34.98,51.61,21.44,17.84,18.32,23.02,38.43,10.9,16.21,14.02,6.72,9.05,16.17,11.58,7.68,2.82,31.41,8.5,8,17.5,67.03,4.81,9.47,43.19,2.04,18.29,5.58,35.72,13.9,22.48,8.87,35.75,32.83
2013-10-31,54256,15.97,8.02,27.75,35,51.81,21.15,17.81,18.18,22.98,39.1,11.12,16.22,13.86,6.72,9.1,16.03,11.49,7.68,2.72,31.33,8.53,7.97,17.53,65.97,4.55,9.24,42.91,2.03,18.84,5.56,35.91,13.8,22.84,8.93,35.99,33.51
2013-11-01,54013,16.15,8.01,27.7,34.42,51.33,20.48,17.34,18.36,22.66,38.86,11.72,16,13.49,6.39,8.92,16.43,11.57,7.44,2.66,30.88,8.44,8.03,17.89,65.48,4.59,8.98,42.33,2.02,18.36,5.41,33.75,13.4,23.16,8.81,36.32,34.59
2013-11-04,54437,15.98,8.1,27.88,35.44,51.12,20.98,17.59,18.2,23.17,38.47,11.59,16.04,13.96,6.39,8.96,16.21,11.18,7.5,2.67,31.69,8.46,8.12,17.95,65.09,4.8,8.94,41.66,2,18.81,5.62,33.7,13.4,23.28,8.68,37.22,35.53
2013-11-05,53832,15.77,8.11,27.48,35.17,51.7,20.13,17.2,18.32,23.09,38.08,11.6,15.79,13.49,6.06,8.51,16.87,11.27,7.47,2.59,30.78,8.4,8.1,18.34,63.97,4.48,8.58,41.82,2.03,18.71,5.45,33.61,12.7,24.04,8.7,36.84,35.46
2013-11-06,53385,16.04,7.99,26.79,34.37,52.34,19.49,16.81,18,23,38.16,11.58,15.4,13.14,5.8,7.91,16.38,11.11,7.43,2.6,30.37,8.31,8.13,18.37,62.7,4.15,8.36,40.82,1.85,18.9,5.16,33.05,12.05,23.67,8.69,36.9,36.06
2013-11-07,52741,16.26,7.91,26.66,33.81,52.01,19.35,16.92,17.91,22.85,38.38,11.4,15.1,13.11,5.78,8.64,16.96,10.59,7.44,2.53,29.66,8.19,8.02,17.91,61.61,4.46,8.41,40.08,1.77,18.47,5.28,32.74,11.8,23.06,8.74,35.99,34.9
2013-11-08,52249,16.51,7.76,25.96,33.1,52.06,18.86,16.87,17.54,22.51,37.77,11.68,15.06,12.96,5.68,8.66,17.26,10.73,7.39,2.6,29.63,7.99,8.07,17.83,61.02,4.47,8.22,40.18,1.8,18.08,5.15,32.47,11.6,22.75,8.78,35.56,34.45
2013-11-11,52624,16.51,7.83,26.2,32.99,52.04,18.91,16.89,17.73,22.21,37.99,11.73,15.24,13.33,5.64,8.52,17.42,10.69,7.4,2.56,29.57,8.03,8.12,17.94,60.6,4.45,8.51,40.45,1.78,18.61,5.07,32.54,11.6,23.02,8.72,35.8,34.64
2013-11-12,51804,16.51,7.6,24.81,32.71,52.2,18.76,16.96,17.96,22.32,38.21,11.31,15.08,12.95,5.7,8.59,17.75,10.84,7.25,2.51,29.46,8.03,8.07,18.29,59.73,4.3,8.34,39.42,1.73,17.95,4.99,32.19,11.1,23,8.69,36.13,33.55
2013-11-13,52230,16.3,7.54,24.65,33.04,51.61,19.49,17.11,18.05,22.29,38.55,11.1,15.42,13.34,5.82,8.66,17.83,10.81,7.46,2.61,29.27,8.16,8.26,18.28,59.42,4.34,8.59,39.35,1.81,18.41,5.31,32.22,11.3,23.24,8.65,35.99,33.3
2013-11-14,53452,16.72,7.82,25.07,34.03,51.78,19.91,17.01,18.35,22.74,38.87,12.26,15.44,13.7,5.85,9.05,17.57,11.2,7.75,2.84,31.36,8.35,8.25,18.64,62.5,4.33,8.99,40.7,1.88,18.9,5.3,32.97,12.2,24.03,8.79,36.37,33.63
2013-11-18,54307,16.89,7.94,25.19,34.14,51.52,19.67,17.48,18.48,23.19,38.21,12.46,15.44,13.96,5.92,9.15,17.81,11.4,7.7,2.94,30.71,8.47,8.27,18.98,64,4.2,9.36,40.96,1.88,19.62,5.31,33.55,12.5,24.53,8.85,36.93,33.98
2013-11-19,53033,16.62,7.75,24.34,33.02,51.39,18.91,17.54,18.19,22.52,37.6,12.21,15.15,13.46,5.59,8.82,17.34,10.88,7.37,2.75,29.76,8.25,8.1,19.01,62.55,4.13,9.07,40.17,1.79,19.33,5.12,32.96,11.65,24.53,8.61,36.56,33.37
2013-11-21,52688,16.53,7.58,23.78,32.91,50.83,18.91,17.44,18.02,22.56,36.99,12.24,15.15,13.76,5.68,8.89,17.46,10.96,7.41,2.74,29.91,8.15,8.28,19.01,62.01,4.22,8.78,40.06,1.71,19.3,5.25,32.72,11.2,23.72,8.64,36.46,32.83
2013-11-22,52801,16.71,7.77,23.05,32.56,50.64,18.95,17.66,18.19,23.04,36.71,12.14,15.29,13.76,5.75,8.91,17.31,11.09,7.55,2.85,30.03,8.04,8.17,19.18,62.67,4.39,8.94,40.22,1.76,19.11,5.28,33.09,11.5,23.64,8.66,36.21,33.12
2013-11-25,52264,16.64,7.66,22.44,32.27,50.27,18.67,17.83,18.15,22.8,37.42,11.89,15.01,13.18,5.79,9.05,17.39,11.13,7.43,2.94,29.84,7.91,8.02,19.18,61.38,4.44,8.91,40.56,1.72,18.76,5.23,33.55,11.35,23.65,8.58,36.22,32.48
2013-11-26,51447,16.84,7.7,23.14,33.15,50.09,18.5,17.89,18.32,22.67,36.83,11.48,15.15,13.35,5.62,8.91,17.01,11.14,7.28,2.88,29.65,7.97,8.16,18.88,60.81,4.22,8.93,40.23,1.68,17.55,5.48,33.55,10.95,22.85,8.5,36.53,31.44
2013-11-27,51861,16.82,7.65,23.75,33.42,50.05,18.37,17.68,18.49,22.33,37.02,11.62,14.97,13.36,5.6,8.89,17.62,11.07,7.27,2.94,29.6,8.19,8.25,18.89,61.21,4.25,8.62,40.99,1.69,17.58,5.49,32.96,10.8,23.28,8.4,36.39,32.1
2013-11-28,51847,16.71,7.77,23.82,33.31,49.78,18.81,17.73,18.33,22.19,36.73,11.42,15.15,13.4,5.5,8.65,17.83,10.79,7.38,2.93,29.55,8.14,8.27,19.06,61.4,4.26,8.55,41.09,1.67,17.1,5.57,33.21,10.8,23,8.33,36.53,33
2013-11-29,52482,16.81,7.8,24.05,33.47,50.34,18.67,17.68,18.47,22.29,37.42,11.57,15.3,13.56,5.61,8.61,17.79,10.73,7.56,3.04,29.84,8.21,8.32,19.1,61.09,4.32,8.84,41.37,1.68,17.67,5.58,33.25,10.8,23.43,8.36,36.48,33.62
2013-12-02,51245,16.76,7.6,23.29,32.71,50.39,18.1,17.35,18.04,21.87,36.51,11.62,14.91,13.36,5.49,8.7,17.58,10.78,7.41,2.95,29.44,8.06,8.18,19.09,59.72,4.27,8.84,41.18,1.66,15.84,5.58,33.45,10.3,22.85,8.4,36.73,33.19
2013-12-03,50349,16.42,7.52,22.81,31.93,49.54,17.55,16.78,18,21.4,35.59,11.43,14.61,12.9,5.42,8.34,17.52,10.49,7.21,2.83,28.94,7.88,8.06,18.59,58.15,4.18,8.46,40.42,1.6,15.98,5.56,32.08,10.2,22.08,8.24,36.31,32.88
2013-12-04,50216,15.94,7.35,22.32,31.51,48.73,17.51,16.69,17.6,20.96,35.68,11.72,14.69,12.92,5.41,8.3,17.29,10.64,7.05,2.83,29.81,7.82,7.64,18.54,58.64,4.09,8.33,40.27,1.64,15.96,5.42,31.6,9.9,22.25,8.05,35.41,33.23
2013-12-05,50788,16.13,7.24,23.19,31.45,48.72,18.11,16.82,17.83,21.01,35.07,12.14,14.78,13.15,5.51,8.42,16.89,10.58,7.35,3.01,30.32,7.77,7.91,18.7,61.09,4,8.4,40.22,1.61,15.91,5.62,32.22,10.05,22.04,8.52,35.49,33.4
2013-12-06,50944,16.02,7.2,23.22,31.14,48.5,18.28,16.64,17.7,20.72,35.47,12.15,14.52,13.14,5.63,8.57,17.06,10.73,7.36,3.03,30.34,7.88,7.71,18.91,62.06,4.06,8.55,40.03,1.64,15.58,5.6,32.36,10.5,22.19,8.65,35.49,33.33
2013-12-09,51165,16.27,7.26,23.43,31,50.14,18.08,16.9,17.85,20.47,35.54,12.38,14.74,13.27,5.67,8.67,17.26,10.67,7.4,3.04,30.11,7.98,7.95,18.96,61.93,4.09,8.51,40.18,1.63,15.69,5.59,32.63,10.6,22.56,8.65,35.32,33.31
2013-12-10,50993,16.08,7.27,23,30.68,49.53,18.03,16.72,17.67,20.97,35.54,12.48,14.45,13.4,5.67,8.91,17.04,10.95,7.46,3.17,30.95,7.93,8.01,19.04,60.6,3.98,8.47,39.76,1.68,15.55,5.52,32.22,10.75,22.06,8.66,34.91,33.2
2013-12-11,50068,16.15,7.08,22.38,30.17,49.17,17.74,16.33,17.47,21.05,34.87,12.27,14.36,13.08,5.59,8.78,17.35,10.6,7.37,3.16,31.09,7.79,7.73,18.85,59.62,3.85,8.25,39.7,1.72,15.1,5.34,31.76,10.35,21.71,8.61,34.72,32.53
2013-12-12,50122,15.89,7,22.26,30.13,49,17.74,16.25,17.53,21.43,34.94,12.22,14.09,12.9,5.6,8.82,17.41,10.78,7.29,3.2,30.63,7.82,7.67,19.01,58.81,3.95,8.53,38.41,1.74,15.14,5.22,31.97,10.3,22.21,8.57,34.67,32.39
2013-12-13,50051,15.57,6.73,22.44,30.25,48.34,17.46,16.17,17.88,21.07,34.6,12.28,14.01,12.95,5.54,8.44,18,10.6,7.16,3.11,30.19,7.8,7.67,18.87,59.06,3.91,8.32,38.17,1.78,15.39,5.17,31.76,10.15,22.85,8.5,34.89,32.02
2013-12-16,50280,15.8,6.85,22.48,30.33,48.31,17.54,16.19,17.58,20.91,34.43,12.73,14.24,12.84,5.59,8.38,18.07,10.18,7.28,3.23,30.04,7.85,7.97,18.96,59.76,3.94,8.13,37.91,1.81,15.53,5.1,32.14,10.2,22.85,8.3,34.59,32.24
2013-12-17,50090,15.79,6.9,22.5,30.52,48.23,17.06,16.38,17.83,21.15,34.38,12.63,14.1,12.92,5.5,8.75,18.25,10.24,7.5,3.14,29.26,7.85,8.1,18.96,58.84,3.89,8.36,38.21,1.85,15.02,5.01,31.91,10.2,23.26,8.33,34.69,32.12
2013-12-18,50563,15.98,6.92,22.63,30.43,48.02,17.15,16.25,17.91,21.15,34.42,13.25,14.04,12.8,5.62,10.23,18.1,9.95,7.49,3.34,29.2,7.92,8.14,19.28,58.99,3.88,8.27,38.17,1.86,15.15,4.87,32.37,10.4,23.71,8.63,34.39,32.22
2013-12-19,50819,16.3,7.12,22.82,30.88,48.18,17.54,17,17.91,21.53,35.02,13.67,14.13,13.1,5.73,11.05,17.92,10.38,7.51,3.48,29.89,8.05,8.35,19.39,60.72,4,8.37,38.89,1.88,15.48,4.75,32.17,10.85,23.98,8.81,34.34,32.91
2013-12-20,51186,16.22,7.09,22.91,30.68,47.87,17.08,16.71,18.43,22.29,34.57,13.46,13.9,12.76,5.71,9.75,18.52,10.38,7.36,3.39,29.02,7.89,8.64,19.76,60.07,4.08,8.46,39.08,1.82,15.24,4.98,32.27,10.55,24.63,9.01,34.53,32.29
2013-12-23,51356,16.34,7.1,22.93,30.58,47.83,16.86,16.73,18.31,22.43,34.67,13.91,13.86,12.94,5.69,9.71,18.32,10.16,7.45,3.38,28.93,7.96,8.56,19.82,62.1,4,8.29,39.25,1.83,15.31,4.89,32.5,10.25,25.11,9.16,34.34,32.4
2013-12-26,51221,16.21,6.92,22.86,30.26,47.45,16.66,16.58,17.95,22.41,34.2,14.01,13.89,12.84,5.68,9.31,18.52,10.25,7.36,3.38,28.83,7.94,8.56,19.79,60.67,3.9,8.22,39.4,1.82,15.24,4.84,32.51,10.35,25.2,9.13,34.43,32.54
2013-12-27,51267,16.37,6.38,22.7,30.52,47.69,16.54,16.81,17.94,22.63,34.19,13.94,13.94,12.82,5.63,8.85,18.56,10.2,7.36,3.46,28.4,7.96,8.72,19.88,59.54,3.9,8.07,39.63,1.8,15.34,4.76,32.61,10.2,25.54,9.08,34.28,33.28
2013-12-30,51507,16.58,6.56,22.82,31.15,48.1,16.62,16.98,18.13,22.88,34.45,13.97,13.94,13.15,5.56,8.51,18.6,10.25,7.5,3.45,28.78,7.96,8.68,20.07,59.74,4,8.06,39.62,1.81,15.42,4.92,32.67,10.2,25.45,9.09,34.28,33.47
2014-01-02,50341,16.64,6.3,22.44,30.93,47.8,16.59,16.64,17.57,22.27,33.12,13.64,13.59,12.58,5.25,7.73,18.91,10,7.33,3.17,28.29,7.85,8.51,19.63,57.78,3.85,7.51,38.57,1.69,15.26,4.66,32.3,9.6,24.97,9.24,34.84,32.63
2014-01-03,50981,16.29,6.36,22.68,30.23,46.47,17.07,16.55,17.65,22.38,33.44,14.07,14.09,12.89,5.63,8.33,18.83,10.48,7.27,3.48,28.88,7.88,8.31,20.14,58.59,3.96,8.12,39.09,1.84,14.95,4.72,32.94,10.25,25.32,9.24,35.05,31.93
2014-01-06,50974,16.08,6.34,22.34,30.44,46.54,16.52,16.34,17.54,22.01,32.65,13.88,13.98,12.48,5.77,8.91,18.81,10.13,7.27,3.58,28.09,7.93,8.45,19.98,57.77,4.07,7.97,38.27,1.83,15.13,4.73,32.26,10.15,24.26,9.1,34.38,31.95
2014-01-07,50430,16.59,6.07,21.96,29.86,46.79,16.62,16.16,17.38,22.01,32.5,13.75,13.87,12.3,5.6,8.57,19.01,9.76,7.1,3.46,27.12,7.9,8.59,19.42,58.92,4.15,7.74,37.64,1.86,14.66,4.66,32.05,9.95,24.17,9.2,34.1,31.17
2014-01-08,50577,16.75,6.25,21.52,29.78,45.21,16.98,16.06,17.45,22.01,32.12,13.91,13.82,12.25,5.55,8.1,19.11,9.84,7.06,3.44,27.24,7.95,8.73,19.32,58.81,4.13,7.72,37.14,1.9,14.67,4.56,32.15,10,24.19,9.25,34.03,31.38
2014-01-09,49322,16.36,6.8,20.71,28.86,43.93,16.38,15.48,17.25,21.88,32.46,13.52,13.59,11.85,5.48,8,18.81,9.24,6.83,3.32,26.25,7.75,8.55,18.83,56.86,4.08,7.6,36.52,1.84,14.27,4.42,30.82,9.55,23.68,9.05,33.8,30.27
2014-01-10,49696,16.46,7.04,21.46,29.32,43.34,16.62,15.65,17.48,21.56,33.25,13.49,13.99,11.88,5.46,8.03,18.76,9.35,6.98,3.27,26.3,7.71,8.5,18.73,56.2,4.16,7.79,36.68,1.87,14.48,4.63,31.17,9.5,23.01,9.11,34.05,30.23
2014-01-13,49427,16.31,7,21.23,28.88,43.77,16.48,15.4,17.34,21.71,32.66,13.51,14.01,11.89,5.47,8.04,19.01,9.24,7.13,3.48,26.28,7.71,8.51,18.77,56.26,4.3,8.13,37.07,1.87,14.19,4.87,30.72,9.4,22.25,9.06,33.43,30.03
2014-01-14,49703,16.26,6.81,21.9,29.1,44.13,16.37,15.39,17.48,22.03,33.72,13.24,14.54,12.1,5.44,8.07,19.54,9.31,7.27,3.44,26.86,7.76,8.61,18.64,56.16,4.4,8.16,36.63,1.87,14.13,4.85,30.82,9.6,22.6,9.1,33.39,30.01
2014-01-15,50105,16.37,6.96,21.67,29.3,44.04,16.71,15.41,17.79,22.11,33.3,13.34,14.56,12.54,5.35,8.32,19.75,9.26,7.16,3.47,27.17,7.71,8.81,18.7,56.41,4.43,8.36,36.97,1.9,14.58,4.93,30.77,9.8,22.57,9.28,33.55,30.42
2014-01-16,49696,16.15,6.85,21.51,28.95,42.69,16.57,15.7,17.93,22.2,33.1,13.44,14.55,12.48,5.13,8.32,19.99,9.26,7.12,3.47,27.31,7.64,8.78,18.51,56.02,4.5,8.19,36.03,1.87,14.19,4.75,30.72,9.6,22.6,9.33,33.15,30.77
2014-01-17,49182,16.02,6.81,20.95,28.51,42.53,16.44,15.77,17.76,21.56,33.25,13.36,14.31,12.33,5.12,8.19,19.53,9.35,7.04,3.4,27.11,7.57,8.66,18.34,55.4,4.61,8.15,35.82,1.82,14.09,4.76,30.72,9.45,22.72,9.14,32.86,30.45
2014-01-20,48708,16.08,6.72,20.85,28.22,41.99,16.3,15.87,17.38,21.49,33.01,13.29,14.33,12.35,5.14,8.13,19.2,8.98,7.01,3.43,26.91,7.54,8.66,18.15,56.12,4.67,8.03,36.19,1.82,13.79,4.79,30.58,9.45,22.8,9,32.77,29.8
2014-01-21,48542,16.27,6.75,20.95,28.76,41.55,16.33,15.77,17.41,21.59,32.55,12.3,14.09,12.4,5.09,8.04,19.35,8.89,6.9,3.3,27.04,7.59,8.51,18.15,56.41,4.83,7.96,36.64,1.78,13.84,4.87,30.86,9.3,23.12,8.86,33.01,29.13
2014-01-22,49300,16.5,6.8,21,29.09,42.81,16.78,15.92,17.92,21.34,32.66,12.1,14.81,12.53,5.1,8.05,19.47,8.89,7.17,3.36,27.59,7.56,8.53,18.44,59.15,4.9,8.58,37.64,1.84,14.26,4.98,31.27,9.6,23.62,8.86,32.98,29.82
2014-01-23,48321,15.93,6.61,20.11,28.23,42.99,16.33,15.61,17.64,21.05,31.8,11.75,14.51,12.4,4.98,7.97,19.4,8.88,7,3.29,27.09,7.38,8.02,18.15,57.3,4.8,8.43,37.5,1.82,13.94,4.97,31.27,9.7,23.29,8.8,32.13,28.99
2014-01-24,47787,15.82,6.5,19.8,27.89,42.77,15.89,15.29,17.37,21.13,31.51,11.46,14.21,12.28,4.89,7.95,18.97,8.76,6.87,3.21,26.57,7.33,8.17,17.76,56.07,4.6,8.37,36.89,1.78,13.58,4.95,30.48,9.5,22.6,8.93,32.13,29.29
2014-01-27,47701,15.44,6.64,20.04,27.9,42.76,15.93,15.31,17.52,20.9,31.87,11.03,14.38,12.4,4.94,8.06,18.62,8.4,6.86,3.21,26.59,7.48,8.34,17.6,55.04,4.5,8.25,37,1.78,13.52,4.97,30.43,9.45,21.84,9,32.24,29.17
2014-01-28,47841,15.5,6.67,19.81,27.99,42.6,15.6,15.22,17.52,20.71,32.02,11.19,14.33,12.3,4.97,8.18,18.99,8.69,6.82,3.23,26.58,7.49,8.27,17.78,54.84,4.49,8.35,37.02,1.78,13.52,5.02,30.92,9.75,21.45,9.07,32.44,29.76
2014-01-29,47557,15.45,6.64,18.94,27.61,42.99,15.17,15.05,17.29,20.56,31.64,11.06,14.15,12.3,4.9,8.05,18.71,8.79,6.73,3.01,26.28,7.4,8.17,17.62,53.85,4.41,8.1,35.8,1.74,13.26,5,30.15,9.55,20.95,9.49,32.58,31.03
2014-01-30,47244,15.28,6.43,18.8,27.61,42.6,15.01,14.79,16.81,20.5,30.68,10.93,14.13,11.95,4.86,8.02,18.28,8.35,6.58,3.03,26.14,7.41,8.18,17.29,54.21,4.26,8.02,36.89,1.7,13.15,4.96,30.19,9.7,21.25,9.4,32.24,30.46
2014-01-31,47639,15.49,6.61,19.53,28,42.59,14.82,14.85,17.2,20.05,31.28,10.87,13.82,11.85,4.94,7.99,18.11,8.71,6.59,3,25.8,7.53,8.37,17.3,54.28,4.16,7.88,37.61,1.67,13.28,5,30.08,9.75,21.41,9.37,32.91,30.98
2014-02-03,46148,14.92,6.47,18.81,26.66,40.55,14.38,14.37,16.7,19.42,30.05,10.32,13.32,11.49,4.76,7.82,17.99,8.53,6.36,2.79,24.84,7.35,7.98,16.92,52.87,4.07,7.72,37.45,1.62,12.63,4.85,29.59,9.45,20.3,9.15,32.43,30.12
2014-02-04,46964,14.99,6.45,19.43,27.57,41.17,15.45,14.78,16.73,19.42,31.03,10.87,13.41,11.45,4.75,7.89,18.32,8.62,6.56,2.89,25.05,7.78,8.09,16.69,53.19,3.99,7.64,37.3,1.63,12.8,4.79,29.59,9.6,20.49,9.13,32.44,30.62
2014-02-05,46624,14.86,6.2,19.3,27.15,40.65,15.38,14.36,16.37,19.45,30.83,10.57,13.53,11.25,4.73,7.89,18.27,8.55,6.48,2.79,24.8,7.73,7.72,16,52.57,3.8,7.94,36.27,1.62,12.5,4.81,29.64,9.5,20.05,8.87,31.72,31.4
2014-02-06,47738,15.57,6.1,20.2,27.97,40.96,15.16,14.66,16.74,19.56,30.39,11.17,13.94,11.74,4.78,7.99,18.46,8.71,6.82,2.94,24.67,7.85,7.84,16.7,53.28,3.95,8.24,37.35,1.64,12.83,4.83,29.95,9.7,21.12,9.05,32.65,32.11
2014-02-07,48074,15.78,5.74,20.09,28.26,40.98,15.69,14.72,16.96,19.73,30.9,11.29,13.81,12,4.87,8,18.86,8.78,6.81,3.13,24.74,7.87,7.93,16.55,54.19,4.08,8.19,38.21,1.65,13.05,4.83,30.33,9.8,21.34,9.17,33.1,31.92
2014-02-10,47711,15.54,5.57,20.64,27.82,40.4,15.52,14.42,16.8,19.01,30.37,10.92,13.54,11.65,4.73,7.85,18.67,8.67,6.66,3.25,24.33,7.83,7.77,16.29,53.62,3.85,8.07,37.21,1.64,13.14,4.83,31.33,9.7,21.34,8.9,32.91,31.53
2014-02-11,48463,15.98,5.59,20.43,28.22,40.34,15.94,14.62,16.89,18.88,30.78,11.27,13.81,11.96,4.79,8.01,19.15,8.77,6.78,3.27,24.31,7.85,8.01,16.16,52.93,4.03,8.25,37.13,1.63,13.53,4.84,32.35,9.8,23.1,9.04,33.2,32.33
2014-02-12,48217,15.55,5.5,20.48,27.72,40.14,15.93,14.72,16.81,18.89,30.64,11.42,13.64,11.65,4.8,7.9,19.35,8.85,6.55,3.2,24.07,7.76,7.86,16.31,53.2,3.98,8.15,36.72,1.64,13.5,4.83,32.3,9.65,22.36,9.02,33.82,32.3
